postcode,block_number,latitude,longitude
670151,151,1.37713,103.76617
821303,303,1.40378,103.90576
520296,296,1.35099,103.95548
520294,294,1.3506,103.95405
520273,273,1.34869,103.95043
520283,283,1.34863,103.95285
520276,276,1.34744,103.95062
520932,932,1.3456,103.93944
520368,368,1.35847,103.96129
520371,371,1.35709,103.9586
520370,370,1.35804,103.95967
521367,367,1.3577,103.95995
520374,374,1.35642,103.95861
520372,372,1.35644,103.9581
460129,129,1.32755,103.93803
460127,127,1.32797,103.93794
460131,131,1.32699,103.93585
460130,130,1.32716,103.93682
440001,1,1.30483,103.91861
440004,4,1.3051,103.91773
440053,53,1.30514,103.91634
440050,50,1.30532,103.91584
600216,216,1.33953,103.73781
550215,215,1.35787,103.87342
550118,118,1.36759,103.87091
550126,126,1.36606,103.87187
550114,114,1.36885,103.87149
640965,965,1.34134,103.69249
640980,980,1.33912,103.69367
822171,171,1.39498,103.91272
821174,174,1.39638,103.91128
821615,615,1.40386,103.90954
822103,103,1.39773,103.90469
820185,185,1.39807,103.91017
520485,485,1.35989,103.95576
610329,329,1.33746,103.72385
610338,338,1.33806,103.72234
820639,639,1.39946,103.91605
823641,641,1.39894,103.91637
823642,642,1.3986,103.9162
821641,641,1.39855,103.917
821642,642,1.39816,103.91671
821618,618,1.40113,103.91246
150005,5,1.2846,103.81762
151021,21,1.28646,103.81768
151002,2,1.28441,103.81726
150016,16,1.28613,103.81716
151007,7,1.28492,103.81763
151017,17,1.28523,103.81767
151020,20,1.28676,103.81735
150070,70,1.28673,103.8167
821601,601,1.40247,103.90758
821166,166,1.39445,103.91552
820648,648,1.39769,103.91517
823637,637,1.39918,103.91501
824306,306,1.40608,103.90644
824274,274,1.40303,103.90169
823274,274,1.40326,103.90201
822288,288,1.40268,103.9033
823288,288,1.40255,103.90356
824289,289,1.40204,103.90353
821288,288,1.40238,103.90304
820289,289,1.40198,103.90288
540142,142,1.39045,103.9051
543158,158,1.38819,103.90715
544122,122,1.3871,103.90572
520257,257,1.35376,103.94994
544333,333,1.39422,103.89224
530582,582,1.3793,103.88741
530581,581,1.37951,103.88699
751119,119,1.44605,103.83113
752588,588,1.45044,103.82514
751589,589,1.4497,103.82577
751588,588,1.45036,103.82573
753589,589,1.44971,103.82489
753588,588,1.45048,103.82458
510782,782,1.37339,103.9389
510755,755,1.37747,103.9337
510772,772,1.37538,103.93697
510777,777,1.37504,103.93731
510743,743,1.3773,103.93556
510764,764,1.37626,103.93447
510760,760,1.3764,103.93354
670152,152,1.37522,103.76592
670104,104,1.3788,103.76797
670155,155,1.37532,103.76503
670170,170,1.37856,103.7661
670108,108,1.3776,103.76723
270021,21,1.31008,103.78853
272014,14,1.30927,103.78927
270017,17,1.30989,103.78743
530602,602,1.37123,103.88692
530919,919,1.376,103.88408
550148,148,1.3683,103.87367
550105,105,1.37025,103.87023
550120,120,1.36728,103.87108
670223,223,1.37574,103.77361
670228,228,1.37535,103.77096
670126,126,1.37636,103.76992
151010,10,1.28494,103.81609
151022,22,1.28664,103.81799
151074,74,1.28796,103.81624
360008,8,1.3352,103.8787
360018,18,1.33685,103.88114
360021,21,1.33396,103.88058
360014,14,1.33607,103.87985
764513,513,1.41563,103.84433
763513,513,1.41541,103.8438
760514,514,1.41542,103.84343
761269,269,1.4369,103.84103
762269,269,1.4365,103.84126
401011,11,1.32173,103.90379
522523,523,1.35987,103.93837
523523,523,1.35989,103.93887
521232,232,1.35641,103.9487
521233,233,1.35641,103.94753
522201,201,1.35345,103.95301
521248,248,1.35191,103.94711
520289,289,1.34964,103.95534
520290,290,1.34988,103.9546
520286,286,1.34954,103.95298
520279,279,1.34629,103.95169
520387,387,1.35531,103.95877
520310,310,1.35346,103.95711
520309,309,1.35346,103.95679
520386,386,1.35484,103.95915
520329,329,1.35336,103.95873
520328,328,1.35317,103.95829
520306,306,1.35293,103.95587
520334,334,1.35239,103.96104
520385,385,1.35496,103.95852
510781,781,1.37386,103.93857
150068,68,1.28687,103.81603
150089,89,1.28544,103.81878
541158,158,1.38872,103.90687
550426,426,1.3478,103.87602
550408,408,1.34725,103.87345
550403,403,1.34648,103.87249
550401,401,1.34627,103.8732
550547,547,1.37375,103.87064
550544,544,1.37441,103.87093
550546,546,1.37483,103.87015
550548,548,1.37316,103.87068
550543,543,1.37439,103.87126
540140,140,1.38938,103.90371
540137,137,1.3891,103.90482
540130,130,1.38945,103.90265
670123,123,1.37757,103.77066
670127,127,1.37649,103.76928
670113,113,1.37838,103.76936
670227,227,1.37496,103.77147
670129,129,1.37572,103.77032
670119,119,1.37654,103.76904
820298,298,1.40262,103.9056
823602,602,1.40271,103.90725
820645,645,1.39778,103.91628
820296,296,1.40159,103.90527
823601,601,1.40268,103.90811
520132,132,1.34674,103.95594
520120,120,1.34489,103.95324
520148,148,1.34627,103.95596
520153,153,1.34522,103.95721
520133,133,1.34731,103.95568
520129,129,1.34625,103.95428
643650,650,1.33842,103.69639
641649,649,1.33803,103.69736
640647,647,1.34011,103.69739
520714,714,1.36005,103.93714
822204,204,1.39868,103.90321
822270,270,1.40411,103.89903
821270,270,1.40398,103.89945
640864,864,1.34948,103.69456
640819,819,1.34578,103.69499
640862,862,1.35014,103.69668
640851,851,1.34659,103.69247
640863,863,1.34927,103.69531
640822,822,1.34708,103.69382
640859,859,1.34923,103.6961
640820,820,1.34633,103.69519
640846,846,1.3454,103.6917
543203,203,1.38681,103.89528
541259,259,1.39391,103.89673
541257,257,1.39239,103.89765
440052,52,1.30585,103.91631
440051,51,1.30634,103.9162
440057,57,1.30625,103.91528
440059,59,1.30586,103.91472
440056,56,1.30561,103.91538
440054,54,1.3053,103.91501
640453,453,1.35137,103.7175
640410,410,1.35367,103.72638
640447,447,1.35248,103.7204
640402,402,1.35339,103.72245
640455,455,1.35107,103.71853
640403,403,1.35384,103.72148
640930,930,1.34101,103.6899
540134,134,1.38786,103.90467
550208,208,1.35411,103.87372
730520,520,1.43417,103.7924
730532,532,1.4308,103.79237
730530,530,1.43141,103.79319
730509,509,1.43272,103.78912
730504,504,1.43298,103.79106
730502,502,1.43318,103.79179
543323,323,1.39291,103.8924
541122,122,1.38662,103.90602
544260,260,1.39443,103.89586
541261,261,1.3941,103.89442
541324,324,1.39347,103.89206
520391,391,1.35563,103.95795
520396,396,1.35567,103.95643
520392,392,1.35519,103.95747
610324,324,1.33638,103.72344
610325,325,1.33598,103.72313
610327,327,1.33615,103.72263
610322,322,1.33688,103.72456
610328,328,1.33663,103.7226
610321,321,1.33727,103.72436
610113,113,1.33318,103.72435
520505,505,1.35555,103.94525
520509,509,1.35523,103.94548
520508,508,1.35465,103.94555
520502,502,1.35641,103.94514
550107,107,1.3699,103.87022
550102,102,1.37084,103.87115
550152,152,1.36935,103.87261
6404,482,1.3472,103.72477
640420,420,1.35057,103.72717
640853,853,1.34717,103.69309
640833,833,1.34374,103.69436
640842,842,1.34448,103.69348
641655,655,1.33554,103.69848
610336,336,1.33852,103.72348
611337,337,1.3377,103.72279
614337,337,1.33733,103.7216
611331,331,1.33807,103.72343
520258,258,1.35434,103.95003
521246,246,1.35323,103.94723
520250,250,1.35232,103.94846
520251,251,1.35276,103.94812
520271,271,1.34981,103.94958
520261,261,1.3543,103.95097
520262,262,1.35376,103.95097
520208,208,1.3512,103.95305
270001,1,1.31288,103.78686
270015,15,1.30914,103.78842
530601,601,1.37068,103.88713
530314,314,1.36478,103.89442
530332,332,1.36841,103.89782
530301,301,1.36779,103.89393
530334,334,1.36886,103.89795
530302,302,1.36852,103.89458
530315,315,1.36487,103.89497
530305,305,1.3671,103.89473
530318,318,1.36566,103.8962
530333,333,1.3685,103.89842
530313,313,1.36526,103.89477
530308,308,1.36689,103.89602
271030,30,1.30747,103.79719
270031,31,1.30702,103.79702
270030,30,1.30775,103.79663
520390,390,1.35618,103.95762
520393,393,1.35519,103.95681
460132,132,1.32775,103.93671
460133,133,1.32756,103.93573
460136,136,1.32783,103.93521
460134,134,1.32832,103.93658
460135,135,1.32873,103.93651
460137,137,1.32883,103.93551
460139,139,1.32941,103.9354
460018,18,1.32063,103.93473
460017,17,1.32015,103.93556
61005,5,1.28788,103.83807
62006,6,1.28759,103.83742
63004,4,1.28812,103.83874
510761,761,1.3761,103.93387
510757,757,1.37718,103.93358
510774,774,1.37418,103.93669
640416,416,1.35243,103.72592
820138,138,1.39277,103.9098
823172,172,1.39544,103.91247
822126,126,1.39455,103.91111
821109,109,1.39472,103.90987
791407,407,1.38827,103.87527
792407,407,1.389,103.87515
792411,411,1.39016,103.87706
200802,802,1.30742,103.86006
670165,165,1.37685,103.76512
670146,146,1.37553,103.76619
670105,105,1.37831,103.76776
530662,662,1.37448,103.88244
530580,580,1.37895,103.88678
530606,606,1.37068,103.88594
530682,682,1.37362,103.88575
530604,604,1.37097,103.88593
520824,824,1.34904,103.93271
520814,814,1.34728,103.93655
521889,889,1.34942,103.93141
520899,899,1.34653,103.93545
520895,895,1.34778,103.93159
510134,134,1.36515,103.95635
510137,137,1.36516,103.95723
510102,102,1.36748,103.95804
510108,108,1.36748,103.95702
510106,106,1.36801,103.95765
510105,105,1.36848,103.95711
510103,103,1.3677,103.9584
510104,104,1.36795,103.9587
510107,107,1.36751,103.95752
510101,101,1.36705,103.95818
510239,239,1.37319,103.96338
542121,121,1.38635,103.90483
550108,108,1.3699,103.87121
550115,115,1.36814,103.87057
550122,122,1.36669,103.87136
550144,144,1.36778,103.87304
550334,334,1.35024,103.87083
550335,335,1.34943,103.87092
550324,324,1.35125,103.86884
550323,323,1.35117,103.86941
550322,322,1.35176,103.86866
750341,341,1.44707,103.81868
751339,339,1.44802,103.81788
750331,331,1.44753,103.81666
750333,333,1.44699,103.81642
750322,322,1.44556,103.8183
670473,473,1.38824,103.77214
510766,766,1.37595,103.936
510752,752,1.37784,103.93458
350144,144,1.33262,103.86551
350145,145,1.33237,103.86617
350143,143,1.33291,103.86617
350135,135,1.33469,103.86682
350141,141,1.33406,103.86746
350136,136,1.33398,103.86652
350139,139,1.33328,103.86611
350142,142,1.33312,103.86691
350140,140,1.33382,103.86682
824175,175,1.39847,103.90777
822268,268,1.40378,103.8973
821110,110,1.39612,103.90928
822110,110,1.39566,103.90963
823204,204,1.39803,103.90307
530661,661,1.37403,103.8828
530917,917,1.37499,103.88349
530963,963,1.37709,103.87787
610120,120,1.33541,103.72426
271006,6,1.30712,103.79526
270032,32,1.30618,103.79688
71001,1,1.30922,103.79673
271004,4,1.30797,103.79565
670505,505,1.38416,103.76748
670536,536,1.38422,103.76377
670504,504,1.38473,103.76693
670512,512,1.38733,103.76826
820646,646,1.39815,103.91578
822274,274,1.40312,103.90229
821274,274,1.40274,103.90235
821273,273,1.40228,103.9021
822273,273,1.40196,103.90178
510240,240,1.37337,103.9628
730621,621,1.43411,103.79808
731625,625,1.43364,103.79962
731624,624,1.43434,103.79967
730620,620,1.43343,103.79886
732624,624,1.43477,103.79994
520739,739,1.35923,103.93321
520718,718,1.35909,103.93554
520735,735,1.35958,103.93416
520720,720,1.35939,103.93607
410111,111,1.32406,103.9113
410108,108,1.32456,103.91013
410104,104,1.32563,103.90982
161021,21,1.28544,103.83216
161029,29,1.28538,103.8304
161025,25,1.28541,103.83128
670475,475,1.38895,103.77264
520332,332,1.35317,103.96069
520330,330,1.35336,103.95953
520324,324,1.35239,103.95944
520384,384,1.35402,103.95805
80333,333,1.28075,103.84246
80334,334,1.28161,103.84234
5,5,1.28118,103.84341
460203,203,1.32574,103.92919
460204,204,1.32636,103.93
460206,206,1.32647,103.93086
460205,205,1.32595,103.9308
461219,219,1.32531,103.93328
462219,219,1.32542,103.93356
463220,220,1.32553,103.93385
461024,24,1.32386,103.9334
541159,159,1.38786,103.90729
544157,157,1.38809,103.90789
541183,183,1.39164,103.90792
540136,136,1.38897,103.90497
540135,135,1.38814,103.90502
540132,132,1.39003,103.90352
540129,129,1.38987,103.90265
550536,536,1.37354,103.87509
550508,508,1.37185,103.87576
550542,542,1.37409,103.87189
550501,501,1.37418,103.87611
550524,524,1.3727,103.87286
550528,528,1.37142,103.87218
550522,522,1.37263,103.8734
550532,532,1.37487,103.87413
550527,527,1.37133,103.87292
823273,273,1.4023,103.90126
824273,273,1.40252,103.9013
760710,710,1.42822,103.82776
760740,740,1.43012,103.83192
760743,743,1.42988,103.83366
760704,704,1.42923,103.82888
760707,707,1.42893,103.82772
541184,184,1.39213,103.90751
543157,157,1.38776,103.90773
542184,184,1.39248,103.90723
550318,318,1.35284,103.86716
550243,243,1.3529,103.86884
520272,272,1.34916,103.95028
520280,280,1.34754,103.9517
520277,277,1.34728,103.95119
520282,282,1.34775,103.95244
160035,35,1.2851,103.83104
160033,33,1.28512,103.83158
160037,37,1.28508,103.83049
640976,976,1.34001,103.6938
640966,966,1.3417,103.69292
644987,987,1.3366,103.69538
642989,989,1.33587,103.69484
640652,652,1.3364,103.69703
643654,654,1.33584,103.69729
641656,656,1.33537,103.69936
640623,623,1.34033,103.69825
642656,656,1.33591,103.69943
643671,671,1.34387,103.70143
642674,674,1.34513,103.70206
643659,659,1.3364,103.70186
640612,612,1.3394,103.70067
462025,25,1.32325,103.93384
510133,133,1.36573,103.95619
640922,922,1.33909,103.68923
640920,920,1.33981,103.68832
640926,926,1.34052,103.68919
823174,174,1.39697,103.91042
824109,109,1.39553,103.90886
820133,133,1.39283,103.91062
823109,109,1.39517,103.90928
820132,132,1.39307,103.9107
670147,147,1.37602,103.76549
670172,172,1.37945,103.76667
670164,164,1.37647,103.76488
670153,153,1.37497,103.76552
670163,163,1.37626,103.76445
670102,102,1.37911,103.76815
550514,514,1.37089,103.87439
550529,529,1.3728,103.87211
520265,265,1.35244,103.95003
520394,394,1.35519,103.95606
520395,395,1.35586,103.95605
521893,893,1.34824,103.93068
521149,149,1.3514,103.94273
521163,163,1.34953,103.94746
521144,144,1.34842,103.94373
521156,156,1.35162,103.94509
521151,151,1.3514,103.94379
521161,161,1.35,103.94598
521159,159,1.35105,103.94605
523201,201,1.35282,103.95298
520474,474,1.35987,103.95279
520442,442,1.35959,103.95219
520298,298,1.35179,103.95476
520285,285,1.35001,103.95282
520291,291,1.35002,103.95518
520287,287,1.34917,103.95425
526842,842,1.35186,103.93778
521867,867,1.35571,103.93375
520865,865,1.35389,103.93425
521885,885,1.3506,103.9329
520864,864,1.35506,103.93573
520863,863,1.35546,103.93561
520870,870,1.35436,103.93339
520886,886,1.35105,103.93206
521886,886,1.35189,103.93227
530022,22,1.36429,103.89047
530016,16,1.36282,103.89105
530015,15,1.36266,103.89192
640606,606,1.33794,103.69928
670174,174,1.38022,103.7663
440083,83,1.30256,103.90607
730210,210,1.44621,103.77368
440079,79,1.30153,103.90781
440060,60,1.3034,103.90854
440078,78,1.30155,103.90841
440077,77,1.30202,103.90859
520898,898,1.34728,103.93476
520823,823,1.34873,103.93401
521899,899,1.34632,103.93501
520820,820,1.34793,103.93612
460208,208,1.3257,103.93107
510709,709,1.38176,103.93858
510701,701,1.37997,103.93793
510650,650,1.37873,103.93808
670154,154,1.37482,103.76511
670148,148,1.37592,103.76619
670107,107,1.37798,103.76671
272005,5,1.30767,103.79627
272003,3,1.30873,103.79674
271003,3,1.30821,103.79664
530850,850,1.36972,103.89343
530831,831,1.37132,103.88993
530832,832,1.37063,103.8898
530836,836,1.37008,103.8908
530834,834,1.36988,103.88986
530830,830,1.37075,103.89033
600050,50,1.3206,103.73779
600046,46,1.32003,103.74048
600031,31,1.32031,103.73897
600022,22,1.32277,103.73971
520473,473,1.3595,103.95313
520482,482,1.36163,103.953
523495,495,1.36367,103.95202
520483,483,1.36143,103.95269
510767,767,1.37565,103.93586
510776,776,1.37455,103.93709
510765,765,1.3767,103.93475
510759,759,1.37647,103.93276
510768,768,1.37537,103.93552
350129,129,1.33476,103.86554
350130,130,1.33445,103.86556
350103,103,1.33411,103.86952
350131,131,1.33438,103.86531
350148,148,1.33235,103.86777
350101,101,1.33316,103.86838
350106,106,1.3341,103.86817
530019,19,1.36379,103.89181
530249,249,1.35961,103.89191
530021,21,1.36425,103.89148
530023,23,1.36487,103.89073
530017,17,1.36343,103.89098
530018,18,1.36322,103.89193
530671,671,1.37306,103.88381
530649,649,1.37237,103.88053
530647,647,1.37197,103.88038
530616,616,1.369,103.88336
530541,541,1.37746,103.89127
530618,618,1.36941,103.88408
530641,641,1.37128,103.88006
530627,627,1.36922,103.88188
670521,521,1.38736,103.766
670529,529,1.38592,103.76461
510738,738,1.37915,103.93652
510646,646,1.37808,103.93817
510702,702,1.38023,103.93757
510648,648,1.37881,103.93868
510705,705,1.38059,103.93775
510707,707,1.38133,103.93823
510643,643,1.37776,103.93797
510700,700,1.38027,103.93832
510736,736,1.37965,103.93731
730623,623,1.43485,103.79892
732625,625,1.43342,103.80001
732786,786,1.44569,103.80069
733786,786,1.44582,103.80107
670215,215,1.37511,103.77431
670220,220,1.37453,103.77287
670204,204,1.37318,103.77481
100069,69,1.27558,103.81031
100062,62,1.27525,103.81111
100085,85,1.27722,103.80872
100073,73,1.27574,103.80919
670482,482,1.38916,103.77229
670465,465,1.38723,103.77279
670480,480,1.38969,103.77238
670466,466,1.38694,103.7733
520139,139,1.34668,103.95656
520256,256,1.34303,103.95176
520119,119,1.34376,103.9519
520126,126,1.34705,103.95425
520113,113,1.34285,103.94988
520135,135,1.34804,103.95705
520127,127,1.34658,103.95432
520128,128,1.3469,103.95486
520107,107,1.34216,103.95049
350132,132,1.33418,103.86561
350146,146,1.3318,103.86724
